"X","Y","Z"
-1.9197419588867,1.41053013994923,0.51656555693427
-1.93874835396576,1.39404185985177,0.480546717144223
-1.95724153144072,1.37733290339499,0.447090004172329
-1.97524404702063,1.36040785182455,0.416020935971691
-1.99277681212244,1.3432710780924,0.387176081783542
-2.00985919932934,1.32592676236658,0.3604024556729
-2.02650914204241,1.30837890654565,0.335556931810479
-2.04274322853809,1.2906313478328,0.312505682383651
-2.05857679065147,1.27268777142281,0.291123638689214
-2.07402398731044,1.25455172235249,0.271293975682185
-2.08909788314727,1.2362266165636,0.252907620021597
-2.10381052241456,1.21771575122467,0.235862781460552
-2.11817299843021,1.19902231435609,0.220064507268469
-2.1321955187729,1.18014939380082,0.205424259244083
-2.14588746644508,1.16109998558083,0.19185951277418
-2.15925745721484,1.14187700167722,0.17929337731173
-2.17231339334183,1.12248327727034,0.167654237584924
-2.18506251388578,1.10292157747367,0.156875414802666
-2.19751144178877,1.08319460359409,0.146894847090089
-2.20966622791514,1.06330499894863,0.137654788367326
-2.22153239222515,1.04325535426654,0.129101524874318
-2.23311496225078,1.0230482127037,0.121185108542187
-2.24441850903456,1.0026860744947,0.113859106416281
-2.25544718068438,0.98217140126659,0.10708036534613
-2.26620473368985,0.961506620036624,0.10080879117221
-2.2766945621384,0.940694126915238,0.0950071416577035
-2.28691972496195,0.91973629053389,0.0896408324345257
-2.29688297133816,0.89863545521638,0.0846777552561816
-2.30658676436343,0.877393943910988,0.0800881078748634
-2.31603330310817,0.856014060899698,0.0758442348861888
-2.32522454315881,0.834498094299732,0.0719204789116709
-2.33416221574482,0.812848318371625,0.0682930415160744
-2.34284784554332,0.791066995647149,0.0649398532839612
-2.35128276724843,0.769156378889522,0.0618404525067399
-2.35946814098715,0.747118712897527,0.0589758719581995
-2.36740496665862,0.724956236164366,0.0563285332626893
-2.37509409726905,0.702671182401398,0.0538821483856731
-2.3825362513298,0.680265781936171,0.0516216278012366
-2.38973202438225,0.657742262993582,0.0495329949152013
-2.39668189970869,0.635102852868346,0.0476033063457232
-2.40338625828498,0.612349778996447,0.0458205776856132
-2.40984538802697,0.589485269932673,0.0441737143920619
-2.41605949237944,0.566511556240885,0.0426524474699921
-2.42202869829296,0.543430871303194,0.0412472736348776
-2.42775306363129,0.520245452053788,0.039949399659575
-2.43323258404893,0.496957539642768,0.0387506906275158
-2.43846719937605,0.473569380034958,0.0376436218315238
-2.44345679954517,0.450083224548328,0.036621234073574
-2.44820123009211,0.426501330336318,0.0356770921360195
-2.45270029726103,0.402825960818072,0.0348052462092057
-2.45695377274186,0.379059386060296,0.0340001960739981
-2.46096139806608,0.35520388311418,0.0332568578505997
-2.46472288868519,0.331261736310614,0.0325705331371525
-2.46823793775471,0.307235237516645,0.0319368803730437
-2.47150621964449,0.283126686355973,0.031351888272593
-2.47452739319534,0.258938390396019,0.0308118511849197
-2.47730110473984,0.234672665303973,0.0303133462453039
-2.47982699090469,0.210331834974022,0.0298532121922999
-2.48210468121006,0.185918231627808,0.0294285297332501
-2.48413380048085,0.161434195890015,0.0290366033487289
-2.48591397108335,0.136882076840871,0.02867494443383
-2.48744481500005,0.112264232047163,0.028341255681132
-2.48872595575425,0.0875830275733285,0.0280334166166643
-2.48975702019561,0.0628408379739961,0.0277494702062615
-2.49053764015647,0.0380400462692931,0.0274876104553785
-2.49106745398859,0.0131830439041335,0.0272461709307469
-2.49134610798899,-0.011727769307398,0.0270236141372233
-2.49137325772282,-0.0366899852515248,0.0268185216878171
-2.49114856925105,-0.0617011875971558,0.0266295852092232
-2.49067172026967,-0.0867589518902677,0.0264555979292287
-2.48994240116699,-0.111860845659466,0.0262954468961418
-2.48896031600505,-0.137004428531955,0.0261481057839131
-2.48772518343052,-0.162187252359208,0.0260126282399075
-2.4862367375204,-0.187406861351678,0.0258881417353441
-2.48449472856717,-0.212660792221929,0.0257738418812822
-2.48249892380781,-0.237946574335644,0.0256689871756843
-2.48024910810074,-0.263261729869952,0.0255728941495696
-2.47774508455452,-0.288603773978616,0.0254849328825737
-2.47498667511171,-0.313970214963611,0.025404522860377
-2.47197372109122,-0.339358554452684,0.0253311291484621
-2.46870608369199,-0.364766287582502,0.0252642588585176
-2.4651836444609,-0.39019090318702,0.0252034578855308
-2.46140630572745,-0.415629883990754,0.0251483078952195
-2.45737399100743,-0.441080706806627,0.0250984235429457
-2.45308664537794,-0.466540842738106,0.0250534499066362
-2.44854423582569,-0.492007757385366,0.0250130601175286
-2.44374675157043,-0.517478911055228,0.0249769531737519
-2.43869420436524,-0.542951758974633,0.0249448519228645
-2.43338662877536,-0.568423751507442,0.0249165012005007
-2.42782408243688,-0.593892334374366,0.0248916661132332
-2.42200664629671,-0.619354948875821,0.0248701304546487
-2.41593442483519,-0.644809032117548,0.0248516952444512
-2.40960754627227,-0.670252017238831,0.024836177381176
-2.40302616275855,-0.695681333643159,0.0248234083998011
-2.39619045055204,-0.721094407231186,0.0248132333261994
-2.38910061018152,-0.746488660635864,0.0248055096209819
-2.38175686659753,-0.771861513459616,0.024800106205847
-2.37415946931145,-0.797210382513438,0.024796902566068
-2.36630869252374,-0.822532682057813,0.0247957879232393
-2.35820483524166,-0.84782582404534,0.0247966604728429
-2.34984822138737,-0.873087218364981,0.0247994266816159
-2.34123919989671,-0.898314273087829,0.0248040006400784
-2.33237814480941,-0.923504394714311,0.0248103034659378
-2.323265455351,-0.948654988422754,0.0248182627544147
-2.31390155600704,-0.973763458319225,0.0248278120718337
-2.30428689658986,-0.998827207688575,0.0248388904891096
-2.29442195229847,-1.02384363924662,0.0248514421520143
-2.28430722377164,-1.04881015539341,0.0248654158853501
-2.27394323713481,-1.07372415846747,0.0248807648283788
-2.2633305440408,-1.09858305100099,0.0248974460990591
-2.25246972170488,-1.12338423597598,0.0249154204848335
-2.24136137293418,-1.14812511708114,0.0249346521578845
-2.23000612615189,-1.17280309896963,0.0249551084129354
-2.21840463541632,-1.19741558751747,0.0249767594258268
-2.20655758043504,-1.22195999008268,0.0249995780312326
-2.19446566657436,-1.24643371576509,0.0250235395180101
-2.18212962486413,-1.27083417566664,0.0250486214407935
-2.16955021199825,-1.29515878315233,0.0250748034465506
-2.15672821033084,-1.3194049541116,0.0251020671149221
-2.14366442786822,-1.34357010722024,0.0251303958112544
-2.13035969825697,-1.36765166420265,0.0251597745513231
-2.11681488076795,-1.39164705009458,0.0251901898768231
-2.10303086027661,-1.4155536935061,0.0252216297407722
-2.08900854723945,-1.43936902688499,0.0252540834020446
-2.07474887766691,-1.46309048678034,0.02528754132831
-2.0602528130927,-1.48671551410641,0.0253219951067121
-2.04552134053956,-1.51024155440669,0.0253574373616729
-2.0305554724817,-1.5336660581181,0.0253938616792571
-2.01535624680372,-1.55698648083541,0.0254312625375756
-1.99992472675639,-1.58020028357564,0.0254696352427491
-1.98426200090903,-1.60330493304267,0.0255089758699881
-1.96836918309876,-1.62629790189172,0.0255492812093849
-1.95224741237657,-1.64917666899402,0.0255905487160405
-1.93589785295022,-1.6719387197013,0.0256327764641832
-1.9193216941241,-1.69458154611031,0.0256759631049593
-1.90252015023607,-1.71710264732724,0.0257201078276049
-1.88549446059119,-1.73949952973197,0.0257652103237288
-1.86824588939254,-1.76176970724225,0.0258112707544576
-1.85077572566907,-1.78391070157763,0.0258582897202161
-1.83308528320052,-1.80592004252325,0.0259062682329319
-1.81517590043942,-1.8277952681933,0.0259552076904699
-1.79704894043021,-1.84953392529434,0.0260051098531204
-1.77870579072554,-1.87113356938817,0.0260559768219745
-1.76014786329971,-1.89259176515453,0.0261078110190374
-1.74137659445928,-1.91390608665332,0.0261606151689392
-1.7223934447509,-1.93507411758651,0.0262143922821161
-1.70319989886638,-1.95609345155958,0.0262691456393441
-1.68379746554498,-1.97696169234263,0.0263248787775151
-1.66418767747292,-1.99767645413084,0.0263815954765577
-1.64437209118024,-2.01823536180464,0.0264392997474088
-1.62435228693487,-2.03863605118915,0.026497995820952
-1.60412986863408,-2.05887616931327,0.0265576881378447
-1.58370646369313,-2.078953374668,0.026618381339162
-1.56308372293141,-2.09886533746427,0.0266800802577903
-1.54226332045574,-2.11860973989012,0.0267427899105109
-1.52124695354119,-2.13818427636714,0.026806515490717
-1.50003634250916,-2.1575866538063,0.0268712623617109
-1.47863323060289,-2.17681459186304,0.0269370360505354
-1.45703938386033,-2.19586582319155,0.0270038422422948
-1.43525659098449,-2.21473809369839,0.0270716867749241
-1.4132866632111,-2.23342916279517,0.0271405756343701
-1.39113143417377,-2.25193680365051,0.027210514950149
-1.36879275976663,-2.27025880344109,0.027281510991249
-1.34627251800428,-2.28839296360181,0.0273535701623479
-1.32357260887938,-2.30633710007509,0.02742669900032
-1.30069495421761,-2.32408904355912,0.0275009041710046
-1.27764149753014,-2.34164663975529,0.0275761924662157
-1.25441420386363,-2.35900774961451,0.0276525708009689
-1.2310150596477,-2.37617024958255,0.027730046210908
-1.20744607253998,-2.39313203184434,0.02780862584991
-1.18370927126866,-2.40989100456718,0.0278883169878546
-1.15980670547261,-2.42644509214286,0.02796912700854
-1.13574044553905,-2.44279223542864,0.0280510634077311
-1.11151258243881,-2.4589303919871,0.0281341337913264
-1.08712522755916,-2.47485753632478,0.0282183458736316
-1.06258051253431,-2.4905716601296,0.028303707475726
-1.03788058907341,-2.50607077250714,0.0283902265239136
-1.01302762878627,-2.5213529002155,0.0284779110482458
-0.9880238230067,-2.53641608789904,0.028566769181108
-0.962871382613504,-2.55125839832069,0.0286568091558599
-0.937572537849123,-2.56587791259297,0.0287480393055217
-0.912129538135995,-2.58027273040767,0.0288404680614983
-0.886544651890593,-2.59444097026404,0.0289341039523329
-0.860820166335178,-2.60838076969573,0.0290289556024849
-0.834958387307286,-2.62209028549608,0.0291250317311232
-0.808961639066943,-2.63556769394217,0.0292223411509304
-0.782832264101652,-2.64881119101717,0.0293208927669104
-0.756572622929135,-2.66181899263129,0.0294206955751956
-0.730185093897877,-2.6745893348412,0.0295217586618453
-0.703672072985461,-2.68712047406779,0.0296240912016333
-0.677035973594722,-2.69941068731242,0.0297277024568173
-0.650279226347742,-2.7114582723715,0.0298326017758863
-0.623404278877684,-2.72326154804945,0.0299387985922811
-0.596413595618501,-2.73481885437001,0.0300463024230835
-0.569309657592521,-2.74612855278582,0.0301551228676695
-0.542094962195932,-2.75718902638629,0.0302652696063225
-0.51477202298219,-2.76799868010376,0.0303767523988024
-0.487343369443345,-2.77855594091784,0.0304895810828659
-0.459811546789333,-2.78885925805802,0.030603765572735
-0.432179115725226,-2.79890710320443,0.0307193158575088
-0.40444865222647,-2.80869797068678,0.030836241999515
-0.376622747312129,-2.81823037768138,0.0309545541325977
-0.348704006816141,-2.8275028644064,0.031074262460337
-0.320695051156627,-2.83651399431507,0.0311953772541968
-0.292598515103248,-2.84526235428707,0.0313179088515976
-0.26441704754264,-2.8537465548179,0.0314418676539094
-0.23615331124195,-2.8619652302063,0.031567264124362
-0.20780998261048,-2.86991703873962,0.0316941087858686
-0.179389751459467,-2.87760066287725,0.031822412218758
-0.15089532076002,-2.88501480943194,0.0319521850584137
-0.122329406399225,-2.89215820974905,0.0320834379928134
-0.093694736934442,-2.89902961988375,0.0322161817599677
-0.0649940533458219,-2.90562782077606,0.032350427145252
-0.036230108787047,-2.9119516184238,0.0324861849786289
-0.00740566833433129,-2.91799984405332,0.0326234661317569
0.0214764912663086,-2.92377135428815,0.0327622815149815
0.0504135818534873,-2.92926503131533,0.0329026420742038
0.079402804106569,-2.9344797830496,0.0330445587876245
0.10844134780345,-2.93941454329533,0.0331880426623567
0.137526392079984,-2.94406827190617,0.0333331047309057
0.166655105691027,-2.9484399549424,0.0334797560475098
0.195824647273083,-2.95252860482605,0.0336280076843389
0.225032165608527,-2.95633326049359,0.0337778707275461
0.254274799891385,-2.95985298754636,0.0339293562731682
0.283549679994645,-2.96308687839856,0.0340824754228705
0.312853926739083,-2.96603405242292,0.0342372392795315
0.342184652163579,-2.96869365609391,0.0343936589426628
0.371538959796894,-2.97106486312859,0.0345517455036603
0.400913944930895,-2.97314687462489,0.0347115100408809
0.430306694895207,-2.97493891919758,0.0348729636145413
0.459714289333251,-2.97644025311165,0.0350361172614326
0.489133800479669,-2.97765016041323,0.0352009819894479
0.518562293439095,-2.97856795305794,0.0353675687719162
0.547996826466254,-2.97919297103679,0.0355358885417384
0.577434451247374,-2.97952458249943,0.0357059521853216
0.60687221318287,-2.97956218387487,0.0358777705363039
0.636307151671291,-2.9793051999896,0.0360513543690678
0.665736300394502,-2.97875308418309,0.036226714392035
0.695156687604071,-2.97790531842067,0.0364038612407384
0.724565336408852,-2.97676141340377,0.0365828054706659
0.753959265063715,-2.97532090867744,0.0367635575498709
0.783335487259428,-2.97358337273531,0.036946127851344
0.812691012413642,-2.97154840312169,0.0371305266451412
0.842022845962967,-2.9692156265311,0.0373167640902627
0.871327989656115,-2.966584698905,0.037504850226278
0.900603441848077,-2.9636553055258,0.0376947949646905
0.929846197795317,-2.96042716110805,0.0378866080800382
0.959053249951951,-2.95690000988695,0.0380802992007233
0.988221588266895,-2.95307362570399,0.038275877799567
1.01734820048195,-2.94894781208982,0.0384733531840838
1.04643007243079,-2.94452240234428,0.0386727344864689
1.07546418833887,-2.93979725961358,0.038874030653296
1.10444753112413,-2.93477227696468,0.0390772504349173
1.13337708269863,-2.92944737745676,0.0392824023745635
1.1622498242709,-2.92382251420981,0.0394894947971364
1.19106273664916,-2.91789767047034,0.0396985357976905
1.21981280054523,-2.9116728596742,0.0399095332295986
1.2484969968792,-2.90514812550644,0.040122494692396
1.27711230708483,-2.89832354195825,0.0403374275192985
1.30565571341561,-2.89119921338098,0.0405543387643909
1.33412419925145,-2.88377527453719,0.0407732351894797
1.36251474940605,-2.87605189064869,0.040994123250607
1.39082435043485,-2.86802925744163,0.0412170090842207
1.41904999094353,-2.85970760118864,0.0414418984929978
1.4471886618971,-2.85108717874784,0.0416687969313151
